Date,Open,High,Low,Close,Adj Close,Volume
31-05-2021,3150,3170.350098,3128.600098,3159.149902,3041.837891,1652799
01-06-2021,3168.600098,3169.949951,3132,3153,3035.916504,1377441
02-06-2021,3150.850098,3159.449951,3115,3129.449951,3013.240723,2240078
03-06-2021,3154.550049,3154.550049,3122.649902,3141.25,3024.602539,1281706
04-06-2021,3128,3156.850098,3125,3143.75,3027.009766,1836060
07-06-2021,3145,3190.449951,3133.600098,3183.199951,3064.994873,2559821
08-06-2021,3198,3231,3187.199951,3200.149902,3081.315186,2574057
09-06-2021,3202,3220,3186.199951,3200.25,3081.411621,1710925
10-06-2021,3210,3224,3193,3216.800049,3097.347168,1874324
11-06-2021,3211.550049,3309,3211,3273.800049,3152.230713,3452954
14-06-2021,3279,3308.699951,3270.350098,3276.350098,3154.685791,1847360
15-06-2021,3298,3298,3251.550049,3262.75,3141.590576,1304985
16-06-2021,3262.100098,3294.699951,3253,3274.350098,3152.760254,1635552
17-06-2021,3265.5,3336.050049,3260,3317.75,3194.54834,2273413
18-06-2021,3350.899902,3358,3275,3297.300049,3174.85791,3380431
21-06-2021,3265,3286,3251.699951,3273.100098,3151.556641,1130569
22-06-2021,3304,3327.050049,3285,3301.199951,3178.613281,1708688
23-06-2021,3329,3329,3256.399902,3261.399902,3140.290771,1467104
24-06-2021,3284,3383,3278.5,3373.600098,3248.324707,4155204
25-06-2021,3375.25,3399.649902,3350,3380.800049,3255.257324,2722861
28-06-2021,3391.5,3391.5,3333,3336.75,3212.842773,1355238
29-06-2021,3342,3366.300049,3326.5,3340.850098,3216.790527,1497322
30-06-2021,3346,3382,3338.5,3345.75,3221.508545,1693146
01-07-2021,3358,3362,3332.350098,3341.5,3217.416748,990310
02-07-2021,3331,3339.699951,3295.199951,3325.449951,3201.962402,1682274
05-07-2021,3342,3374,3302,3321,3197.677734,1972858
06-07-2021,3313,3328,3256.100098,3262.300049,3141.157715,2159420
07-07-2021,3275,3282.699951,3241.600098,3274.949951,3153.337891,2640710
08-07-2021,3298,3298,3231.899902,3258.5,3137.498535,2485811
09-07-2021,3250,3282,3201,3208.149902,3089.018555,6365067
12-07-2021,3235,3236,3188.350098,3193.100098,3074.527344,1892226
13-07-2021,3214,3214,3175,3187.550049,3069.18335,1809339
14-07-2021,3187,3222,3185,3214.550049,3095.180664,2044279
15-07-2021,3227.600098,3231.850098,3194,3202.949951,3090.741699,2232968
16-07-2021,3213,3219.850098,3192,3194.800049,3082.877441,1256526
19-07-2021,3180,3199.800049,3176,3184.600098,3073.034424,1597058
20-07-2021,3184.600098,3215,3156.149902,3205.800049,3093.491699,1811945
22-07-2021,3190,3224.949951,3190,3216.350098,3103.672363,2859334
23-07-2021,3230,3241.550049,3206.649902,3212.850098,3100.29541,1776193
26-07-2021,3200,3224.25,3190.850098,3197.550049,3085.531006,1259611
27-07-2021,3200,3210,3161.149902,3182.949951,3071.442627,1121367
28-07-2021,3188,3204.449951,3132.399902,3197.800049,3085.772217,1660654
29-07-2021,3200.25,3225.449951,3190.300049,3195.800049,3083.842285,1731997
30-07-2021,3219,3223.5,3162.350098,3167.449951,3056.485352,2999943
02-08-2021,3180,3224.899902,3167,3219.399902,3106.615479,2608669
03-08-2021,3229,3290,3218.949951,3284.899902,3169.820801,3804735
04-08-2021,3300,3305.199951,3261.199951,3273.949951,3159.254639,2929598
05-08-2021,3275,3315,3262.5,3283.949951,3168.904053,2534521
06-08-2021,3272.550049,3324,3265,3309.800049,3193.848877,2292362
09-08-2021,3323.899902,3337,3310,3322.699951,3206.296631,1510489
10-08-2021,3315.600098,3349.899902,3315.600098,3333.899902,3217.104004,2040777
11-08-2021,3350,3360,3327.100098,3344.199951,3227.043701,1929707
12-08-2021,3326,3368,3326,3351.75,3234.328857,1310205
13-08-2021,3360.75,3480,3357.5,3463.399902,3342.067627,4363584
16-08-2021,3460,3494.350098,3436.5,3472.949951,3351.282959,2083489
17-08-2021,3482.100098,3560.800049,3463,3553.050049,3428.576904,4336019
18-08-2021,3573.850098,3595,3536.600098,3560.550049,3435.813965,2631309
20-08-2021,3506,3575,3500,3559.5,3434.801025,2836148
23-08-2021,3580,3673,3561.899902,3637.399902,3509.97168,3744176
24-08-2021,3657,3667.350098,3594.399902,3613.199951,3486.619873,2511141
25-08-2021,3610,3697.75,3607.050049,3659,3530.815186,2123263
26-08-2021,3660,3687.600098,3647.899902,3671.850098,3543.215576,1902533
27-08-2021,3666,3729.5,3651.100098,3720.149902,3589.822998,3944728
30-08-2021,3715,3740.350098,3687.600098,3701.300049,3571.633301,2033114
31-08-2021,3709.399902,3804.100098,3703.449951,3786.449951,3653.800049,3207480
01-09-2021,3796,3816.699951,3707,3714.949951,3584.805176,2643336
02-09-2021,3734,3859.149902,3722,3836.75,3702.338135,3403717
03-09-2021,3825,3856.899902,3804.550049,3842.050049,3707.452148,1746812
06-09-2021,3849.699951,3877.600098,3814,3852,3717.053955,1723693
07-09-2021,3864,3869.949951,3808.25,3815.899902,3682.218506,1585039
08-09-2021,3810,3815,3756,3774.149902,3641.930664,4147175
09-09-2021,3789.699951,3808.699951,3765,3791.399902,3658.576904,1441148
13-09-2021,3767,3852.399902,3767,3845.350098,3710.636719,1691473
14-09-2021,3849.949951,3896.5,3825,3885.899902,3749.766357,1991188
15-09-2021,3882.100098,3980,3866,3954.550049,3816.01123,2461369
16-09-2021,3930,3981.75,3892.100098,3903.300049,3766.556641,2946666
17-09-2021,3920,3945,3805,3827.850098,3693.75,6477148
20-09-2021,3809,3871,3807.850098,3823.5,3689.552246,2002008
21-09-2021,3858,3871.550049,3821.649902,3862.949951,3727.620117,1568129
22-09-2021,3862.5,3896.850098,3852.449951,3862.149902,3726.848389,1744067
23-09-2021,3870,3879,3835,3869.25,3733.699463,2003869
24-09-2021,3890,3944.399902,3855,3871.300049,3735.677734,2320754
27-09-2021,3900,3904,3802.899902,3836.949951,3702.531006,1673362
28-09-2021,3850,3850,3751.25,3779.149902,3646.756104,2253075
29-09-2021,3759.800049,3806,3722.149902,3791.899902,3659.059082,2489161
30-09-2021,3805,3805,3750.100098,3775.550049,3643.281982,2252412
01-10-2021,3781.75,3810,3725,3730.199951,3599.520752,1578374
04-10-2021,3724.800049,3783.649902,3707.449951,3773.300049,3641.11084,1356860
05-10-2021,3754,3840,3741.600098,3833.300049,3699.009033,1877966
06-10-2021,3836,3857.449951,3795,3810.899902,3677.393555,1678154
07-10-2021,3830,3899,3820.050049,3892.899902,3756.520508,1647233
08-10-2021,3925,3989.899902,3900,3935.649902,3797.772949,2934339
11-10-2021,3755,3757.5,3660,3685.600098,3556.483398,11845402
12-10-2021,3706,3707,3630.600098,3652.850098,3524.880859,5752877
13-10-2021,3650,3675.449951,3645,3655.199951,3527.148438,3545655
14-10-2021,3625,3670,3608.199951,3611.449951,3491.617676,6442299
18-10-2021,3603.449951,3652.699951,3601.449951,3647.149902,3526.133301,3590107
19-10-2021,3669,3690.100098,3625.199951,3634.149902,3513.564453,3135441
20-10-2021,3612,3630,3578.300049,3608.850098,3489.104248,2933693
21-10-2021,3604.100098,3607.449951,3511.25,3532.5,3415.287354,4871211
22-10-2021,3560,3561.600098,3485,3498.850098,3382.75415,2691670
25-10-2021,3503,3514.550049,3450,3492.949951,3377.049805,2595594
26-10-2021,3494.5,3529,3475,3482.600098,3367.043457,3878763
27-10-2021,3483,3511.25,3483,3489.75,3373.956055,2510813
28-10-2021,3518,3518,3415,3421.649902,3308.115479,2424942
29-10-2021,3400.050049,3461,3385.949951,3397.75,3285.008789,3960501
01-11-2021,3437.949951,3487,3412.949951,3476.399902,3361.048828,2020718
02-11-2021,3494,3513.600098,3469.75,3484.199951,3368.589844,3087414
03-11-2021,3504.199951,3519.899902,3466.050049,3492.25,3376.373047,1537639
04-11-2021,3512.949951,3513.25,3505,3508.649902,3392.228516,328991
08-11-2021,3548,3548,3481.199951,3502.75,3386.524414,2526082
09-11-2021,3508,3535,3496,3505.699951,3389.376221,1782692
10-11-2021,3498,3519.699951,3480.199951,3484.300049,3368.687012,1516489
11-11-2021,3480,3510.050049,3436,3488.199951,3372.457031,1284514
12-11-2021,3506,3534.149902,3485.699951,3526.050049,3409.051514,1747259
15-11-2021,3528,3569.600098,3528,3553.300049,3435.397217,1809157
16-11-2021,3569,3575.550049,3542,3556.399902,3438.394043,2013204
17-11-2021,3550.600098,3562.850098,3506.399902,3521.899902,3405.039063,1632914
18-11-2021,3515.149902,3520.850098,3451.600098,3475.699951,3360.37207,2136598
22-11-2021,3478.399902,3515.949951,3440.300049,3458.399902,3343.645996,3167936
23-11-2021,3445,3480.949951,3407.800049,3464.25,3349.302246,2153461
24-11-2021,3472.199951,3493.050049,3424,3443.300049,3329.047119,2161746
25-11-2021,3443.899902,3463,3434.050049,3445.899902,3331.560791,1849619
26-11-2021,3425,3490,3411.899902,3446.850098,3332.479492,1941251
29-11-2021,3447.149902,3529.350098,3406.449951,3502,3385.799561,2981745
30-11-2021,3491,3563.75,3491,3529.149902,3412.04834,5588446
01-12-2021,3535,3590,3535,3577.800049,3459.084473,2102118
02-12-2021,3589.199951,3648,3574.100098,3642.899902,3522.02417,3152938
03-12-2021,3646.449951,3665.949951,3630.850098,3640.449951,3519.655518,2486263
06-12-2021,3640.449951,3658,3522,3536.399902,3419.057617,1849642
07-12-2021,3562.5,3598,3524.300049,3584.5,3465.562256,1484458
08-12-2021,3601,3646.449951,3601,3626.899902,3506.555176,1428660
09-12-2021,3610,3634.75,3566,3601.75,3482.239502,1567957
10-12-2021,3585,3642,3575.100098,3636.800049,3516.126709,1510718
13-12-2021,3650,3662,3601.699951,3609.649902,3489.877197,1883864
14-12-2021,3605,3635,3576.699951,3623.800049,3503.55835,1747007
15-12-2021,3620,3623,3558.149902,3570.350098,3451.881592,1603233
16-12-2021,3582,3608.449951,3570,3581.600098,3462.758301,2072320
17-12-2021,3602.5,3651.350098,3573.699951,3584.350098,3465.417236,4333992
20-12-2021,3589,3606,3510.149902,3556.899902,3438.877686,2312310
21-12-2021,3582.649902,3641.199951,3566.399902,3608.300049,3488.57251,2340989
22-12-2021,3624,3636.800049,3606.25,3630.75,3510.277344,1224328
23-12-2021,3648,3670.5,3630,3662.699951,3541.166992,1792861
24-12-2021,3685,3705,3644.800049,3670.899902,3549.094971,2209923
27-12-2021,3671,3700,3653.100098,3696.100098,3573.458984,1534135
28-12-2021,3710,3725,3693.850098,3706.550049,3583.562256,1456218
29-12-2021,3692.25,3719.949951,3685,3694.699951,3572.105469,1456923
30-12-2021,3681.350098,3740,3680,3733.75,3609.859863,1966475
31-12-2021,3742.800049,3760,3731.300049,3738.350098,3614.307129,1207141
